lat,lon,depth,chlor,temp,-50,-100,-150,-200,-250,-300,-350,-400,-450,-500
1.5,-155.5,-4598.43,0.1599,28.44,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-154.5,-4724.41,0.1716,28.59,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
1.5,-153.5,-4503.94,0.1599,28.59,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-152.5,-4314.96,0.1716,28.59,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
1.5,-151.5,-4251.97,0.1599,28.44,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-150.5,-4409.45,0.1777,28.3,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
1.5,-149.5,-4629.92,0.184,28.3,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
1.5,-148.5,-4598.43,0.1777,28.44,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
1.5,-147.5,-4535.43,0.1657,28.44,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-146.5,-4535.43,0.1657,28.74,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-145.5,-4535.43,0.1716,28.3,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
1.5,-144.5,-4377.95,0.1544,28.3,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
1.5,-143.5,-4346.46,0.1491,28.59,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
1.5,-142.5,-4409.45,0.1544,28.44,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
1.5,-141.5,-4472.44,0.1491,28.15,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
1.5,-140.5,-4409.45,0.1657,28.15,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-139.5,-4440.94,0.1544,28.15,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
1.5,-138.5,-4409.45,0.139,28.15,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-137.5,-4409.45,0.139,28.01,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-136.5,-4409.45,0.139,28.15,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-135.5,-4472.44,0.139,28.3,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-134.5,-4409.45,0.1342,28.01,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-133.5,-4409.45,0.1296,28.01,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-132.5,-4188.98,0.1544,28.01,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
1.5,-131.5,-4472.44,0.144,27.86,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
1.5,-130.5,-4377.95,0.1491,28.15,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
1.5,-129.5,-4440.94,0.1342,28.01,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-128.5,-4440.94,0.1342,28.01,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-127.5,-4440.94,0.1251,28.3,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-126.5,-4503.94,0.1166,28.3,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,-125.5,-4629.92,0.1208,28.3,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-124.5,-4692.91,0.1166,28.01,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,-123.5,-4724.41,0.1296,28.01,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-122.5,-4598.43,0.1296,27.86,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-121.5,-4503.94,0.1208,27.86,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-120.5,-4409.45,0.1208,27.72,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-119.5,-4283.46,0.1166,27.72,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,-118.5,-4188.98,0.1296,27.86,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-117.5,-4031.5,0.1342,27.86,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-116.5,-3937.01,0.1296,27.86,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-115.5,-3905.51,0.1251,28.01,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-114.5,-3874.02,0.1208,27.86,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-113.5,-3874.02,0.1208,28.15,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-112.5,-3905.51,0.1251,28.15,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-111.5,-3874.02,0.1251,28.01,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-110.5,-3842.52,0.1251,27.57,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-109.5,-3716.54,0.1296,27.43,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-108.5,-3622.05,0.1342,27.43,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-107.5,-3685.04,0.1251,27.43,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-106.5,-3590.55,0.139,27.57,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-105.5,-3527.56,0.139,27.57,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-104.5,-3496.06,0.1342,27.28,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-103.5,-3433.07,0.1342,27.43,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-102.5,-3244.09,0.139,27.13,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-101.5,-3055.12,0.1296,26.99,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-100.5,-3464.57,0.139,27.13,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-99.5,-3181.1,0.1342,27.28,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-98.5,-3401.57,0.1599,27.28,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-97.5,-3055.12,0.1599,27.13,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-96.5,-3181.1,0.1657,26.99,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-95.5,-3212.6,0.184,27.13,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
1.5,-94.5,-2866.14,0.2045,27.13,0.24539999999999998,0.3681,0.18405,0.0409,0.02045,0.010225,0.00818,0.006134999999999999,0.00409,0.002045
1.5,-93.5,-2645.67,0.1716,26.84,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
1.5,-92.5,-2614.17,0.2524,27.13,0.30288,0.45432000000000006,0.22716000000000003,0.050480000000000004,0.025240000000000002,0.012620000000000001,0.010096,0.007572,0.005048,0.002524
1.5,-91.5,-2267.72,0.1599,27.57,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-90.5,-1763.78,0.1777,27.72,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
1.5,-89.5,-2173.23,0.1657,27.43,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-88.5,-2582.68,0.1657,27.72,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-87.5,-2614.17,0.1342,27.86,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-86.5,-2771.65,0.1599,28.15,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-85.5,-2393.7,0.1342,28.01,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-84.5,-2992.13,0.1166,27.72,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,-83.5,-3401.57,0.1296,27.86,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-81.5,-2897.64,0.139,27.86,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-80.5,-3370.08,0.1342,28.44,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-79.5,-566.93,0.2707,29.17,0.32483999999999996,0.48726,0.24363,0.05414,0.02707,0.013535,0.010828,0.008121,0.005414,0.002707
1.5,-48.5,0.0,10.0526,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,-47.5,-62.99,0.1777,28.59,0.21323999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,-46.5,-1354.33,0.105,28.74,0.126,0.189,0.0945,0.021,0.0105,0.00525,0.0042,0.0031499999999999996,0.0021,0.00105
1.5,-45.5,-3055.12,0.0979,28.88,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,-44.5,-3811.02,0.0979,28.88,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,-43.5,-4000.0,0.0979,28.74,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,-42.5,-4220.47,0.1087,28.88,0.13044,0.19566,0.09783,0.021740000000000002,0.010870000000000001,0.005435000000000001,0.004348,0.003261,0.002174,0.001087
1.5,-41.5,-4314.96,0.1014,28.59,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
1.5,-40.5,-4283.46,0.1014,28.3,0.12168,0.18252000000000002,0.09126000000000001,0.020280000000000003,0.010140000000000001,0.005070000000000001,0.004056000000000001,0.003042,0.0020280000000000003,0.0010140000000000001
1.5,-39.5,-4283.46,0.0881,28.44,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
1.5,-38.5,-4094.49,0.0912,28.59,0.10944,0.16416,0.08208,0.018240000000000003,0.009120000000000001,0.004560000000000001,0.003648,0.002736,0.001824,0.000912
1.5,-37.5,-4125.98,0.0979,28.59,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,-36.5,-4000.0,0.0979,28.59,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,-35.5,-4000.0,0.0979,28.59,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,-34.5,-3968.5,0.1126,28.74,0.13512,0.20268000000000003,0.10134000000000001,0.022520000000000002,0.011260000000000001,0.0056300000000000005,0.004504,0.003378,0.002252,0.001126
1.5,-33.5,-3527.56,0.1208,28.74,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-32.5,-3370.08,0.1166,28.74,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,-31.5,-3118.11,0.1126,28.59,0.13512,0.20268000000000003,0.10134000000000001,0.022520000000000002,0.011260000000000001,0.0056300000000000005,0.004504,0.003378,0.002252,0.001126
1.5,-30.5,-2803.15,0.1166,28.59,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,-29.5,-3496.06,0.1342,28.44,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-28.5,-3401.57,0.1208,28.01,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,-27.5,-3496.06,0.1251,27.72,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-26.5,-3464.57,0.1296,27.57,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,-25.5,-3559.06,0.1251,27.13,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-24.5,-2992.13,0.1251,26.84,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,-23.5,-4062.99,0.1342,26.7,0.16104000000000002,0.24156000000000002,0.12078000000000001,0.026840000000000003,0.013420000000000001,0.006710000000000001,0.005368,0.004026,0.002684,0.001342
1.5,-22.5,-4724.41,0.144,26.55,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
1.5,-21.5,-5039.37,0.1599,26.7,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-20.5,-4818.9,0.1491,26.7,0.17892,0.26838,0.13419,0.029820000000000003,0.014910000000000001,0.007455000000000001,0.0059640000000000006,0.004473,0.0029820000000000003,0.0014910000000000001
1.5,-19.5,-4598.43,0.139,26.7,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-18.5,-5385.83,0.1657,26.99,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-17.5,-5102.36,0.1599,26.99,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-16.5,-4787.4,0.1544,27.13,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
1.5,-15.5,-5165.35,0.139,27.28,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-14.5,-5196.85,0.139,26.7,0.1668,0.25020000000000003,0.12510000000000002,0.027800000000000005,0.013900000000000003,0.006950000000000001,0.005560000000000001,0.00417,0.0027800000000000004,0.0013900000000000002
1.5,-13.5,-4913.39,0.2353,26.41,0.28236,0.42354,0.21177,0.047060000000000005,0.023530000000000002,0.011765000000000001,0.009412,0.007059,0.004706,0.002353
1.5,-12.5,-4629.92,0.1906,26.55,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
1.5,-11.5,-4976.38,0.1906,26.11,0.22871999999999998,0.34308,0.17154,0.03812,0.01906,0.00953,0.007624,0.005717999999999999,0.003812,0.001906
1.5,-10.5,-5228.35,0.1974,26.7,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
1.5,-9.5,-5133.86,0.2804,27.13,0.33647999999999995,0.50472,0.25236,0.05608,0.02804,0.01402,0.011216,0.008412,0.005608,0.002804
1.5,-8.5,-4787.4,0.2193,26.26,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.008772,0.006579,0.004386,0.002193
1.5,-7.5,-5070.87,0.2614,26.41,0.31368,0.47052000000000005,0.23526000000000002,0.05228000000000001,0.026140000000000004,0.013070000000000002,0.010456000000000002,0.007842,0.005228000000000001,0.0026140000000000004
1.5,-6.5,-5133.86,0.1657,26.84,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,-5.5,-5039.37,0.1599,27.13,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-4.5,-5039.37,0.1544,27.28,0.18528,0.27792,0.13896,0.030880000000000005,0.015440000000000002,0.007720000000000001,0.006176000000000001,0.004632,0.0030880000000000005,0.0015440000000000002
1.5,-3.5,-5039.37,0.1777,27.43,0.21323999999999999,0.31986,0.15993,0.03554,0.01777,0.008885,0.007108,0.005331,0.003554,0.001777
1.5,-2.5,-5070.87,0.184,27.57,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
1.5,-1.5,-5039.37,0.1599,27.72,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,-0.5,-4944.88,0.0793,27.72,0.09516,0.14274,0.07137,0.01586,0.00793,0.003965,0.003172,0.0023789999999999996,0.001586,0.000793
1.5,0.5,-4818.9,0.1657,27.72,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,1.5,-4661.42,0.1599,27.72,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,2.5,-4440.94,0.1251,27.72,0.15011999999999998,0.22518,0.11259,0.02502,0.01251,0.006255,0.005004,0.0037529999999999994,0.002502,0.001251
1.5,4.5,-3874.02,0.2193,27.57,0.26316,0.39474,0.19737,0.04386,0.02193,0.010965,0.008772,0.006579,0.004386,0.002193
1.5,5.5,-3559.06,0.2272,27.86,0.27264,0.40896000000000005,0.20448000000000002,0.04544000000000001,0.022720000000000004,0.011360000000000002,0.009088,0.006816,0.004544,0.002272
1.5,6.5,-3181.1,0.1716,27.86,0.20592,0.30888,0.15444,0.03432,0.01716,0.00858,0.006864,0.005148,0.003432,0.001716
1.5,8.5,-2173.23,0.144,27.57,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
1.5,44.5,-31.5,0.5462,26.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,45.5,-2330.71,0.2353,27.43,0.28236,0.42354,0.21177,0.047060000000000005,0.023530000000000002,0.011765000000000001,0.009412,0.007059,0.004706,0.002353
1.5,46.5,-3433.07,0.184,27.28,0.2208,0.3312,0.1656,0.0368,0.0184,0.0092,0.00736,0.00552,0.00368,0.00184
1.5,47.5,-4125.98,0.1208,27.86,0.14496,0.21744000000000002,0.10872000000000001,0.02416,0.01208,0.00604,0.004832,0.003624,0.002416,0.001208
1.5,48.5,-4535.43,0.1974,28.01,0.23687999999999998,0.35531999999999997,0.17765999999999998,0.03948,0.01974,0.00987,0.007896,0.005921999999999999,0.003948,0.001974
1.5,49.5,-4661.42,0.1657,28.01,0.19884,0.29825999999999997,0.14912999999999998,0.033139999999999996,0.016569999999999998,0.008284999999999999,0.006627999999999999,0.004971,0.0033139999999999997,0.0016569999999999998
1.5,50.5,-5165.35,0.1599,28.59,0.19187999999999997,0.28781999999999996,0.14390999999999998,0.03198,0.01599,0.007995,0.006396,0.004796999999999999,0.003198,0.001599
1.5,51.5,-5070.87,0.1296,28.3,0.15552,0.23328,0.11664,0.02592,0.01296,0.00648,0.005184,0.0038879999999999995,0.002592,0.001296
1.5,52.5,-5070.87,0.0979,28.59,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,53.5,-5102.36,0.0821,29.03,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
1.5,54.5,-5007.87,0.085,29.32,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
1.5,55.5,-4881.89,0.0881,30.05,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
1.5,56.5,-4724.41,0.0714,29.32,0.08568,0.12852000000000002,0.06426000000000001,0.014280000000000001,0.0071400000000000005,0.0035700000000000003,0.0028560000000000005,0.0021420000000000002,0.0014280000000000002,0.0007140000000000001
1.5,57.5,-4818.9,0.0739,30.34,0.08868,0.13302,0.06651,0.01478,0.00739,0.003695,0.002956,0.002217,0.001478,0.000739
1.5,58.5,-4503.94,0.0821,29.46,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
1.5,59.5,-4094.49,0.085,29.46,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
1.5,60.5,-4566.93,0.085,29.61,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
1.5,61.5,-3968.5,0.085,29.9,0.10200000000000001,0.15300000000000002,0.07650000000000001,0.017,0.0085,0.00425,0.0034000000000000002,0.00255,0.0017000000000000001,0.0008500000000000001
1.5,62.5,-4000.0,0.0821,29.76,0.09852000000000001,0.14778000000000002,0.07389000000000001,0.01642,0.00821,0.004105,0.0032840000000000005,0.002463,0.0016420000000000002,0.0008210000000000001
1.5,63.5,-4000.0,0.0979,29.61,0.11748,0.17622000000000002,0.08811000000000001,0.01958,0.00979,0.004895,0.003916,0.002937,0.001958,0.000979
1.5,64.5,-3590.55,0.0881,30.19,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
1.5,65.5,-3496.06,0.0881,30.34,0.10572,0.15858,0.07929,0.01762,0.00881,0.004405,0.003524,0.002643,0.001762,0.000881
1.5,66.5,-2771.65,0.1166,29.76,0.13992,0.20987999999999998,0.10493999999999999,0.02332,0.01166,0.00583,0.004664,0.003498,0.002332,0.001166
1.5,67.5,-2992.13,0.144,29.9,0.17279999999999998,0.2592,0.1296,0.0288,0.0144,0.0072,0.0057599999999999995,0.004319999999999999,0.0028799999999999997,0.0014399999999999999
